petalID,doi,venue,url,title_full,abstract_full,text_raw
732,10.1140/EPJE/I2014-14109-Y,"['Journal of Insect Physiology', 'Frontiers in Zoology', 'South African Journal of Science', 'Oecologia', 'The European Physical Journal E', 'Science', 'Atmospheric Research', 'Journal of Arid Environments', 'Nature', 'Nano Letters', 'Evolution', 'Bioinspiration & Biomimetics', 'Applied Surface Science']",https://link.springer.com/article/10.1140%2Fepje%2Fi2014-14109-y,Dew condensation on desert beetle skin,"Some tenebrionind beetles inhabiting the Namib desert are known for using their body to collect water droplets from wind-blown fogs. We aim to determine whether dew water collection is also possible for desert insects. For this purpose, we investigated the infra-red emissivity, and the wetting and structural properties, of the surface of the elytra of a preserved specimen of Physasterna cribripes (Tenebrionidæ) beetle, where the macro-structure appears as a series of “bumps”, with “valleys” between them. Dew formation experiments were carried out in a condensation chamber. The surface properties (infra-red emissivity, wetting properties) were dominated by the wax at the elytra surface and, to a lower extent, its micro-structure. We performed scanning electron microscope on histological sections and determined the infra-red emissivity using a scanning pyrometer. The emissivity measured (0.95±0.07 between 8–14μm) was close to the black body value. Dew formation occurred on the insect’s elytra, which can be explained by these surface properties. From the surface coverage of the condensed drops it was found that dew forms primarily in the valleys between the bumps. The difference in droplet nucleation rate between bumps and valleys can be attributed to the hexagonal microstructure on the surface of the valleys, whereas the surface of the bumps is smooth. The drops can slide when they reach a critical size, and be collected at the insect's mouth.Graphical abstract","Dew condensation on desert beetle skin. Some tenebrionind beetles inhabiting the Namib desert are known for using their body to collect water droplets from wind-blown fogs. We aim to determine whether dew water collection is also possible for desert insects. For this purpose, we investigated the infra-red emissivity, and the wetting and structural properties, of the surface of the elytra of a preserved specimen of Physasterna cribripes (Tenebrionidæ) beetle, where the macro-structure appears as a series of “bumps”, with “valleys” between them. Dew formation experiments were carried out in a condensation chamber. The surface properties (infra-red emissivity, wetting properties) were dominated by the wax at the elytra surface and, to a lower extent, its micro-structure. We performed scanning electron microscope on histological sections and determined the infra-red emissivity using a scanning pyrometer. The emissivity measured (0.95±0.07 between 8–14μm) was close to the black body value. Dew formation occurred on the insect’s elytra, which can be explained by these surface properties. From the surface coverage of the condensed drops it was found that dew forms primarily in the valleys between the bumps. The difference in droplet nucleation rate between bumps and valleys can be attributed to the hexagonal microstructure on the surface of the valleys, whereas the surface of the bumps is smooth. The drops can slide when they reach a critical size, and be collected at the insect's mouth.Graphical abstract"
733,10.1186/1741-7007-8-109,[],https://bmcbiol.biomedcentral.com/articles/10.1186/1741-7007-8-109,A mixed community of actinomycetes produce multiple antibiotics for the fungus farming ant Acromyrmex octospinosus,"BackgroundAttine ants live in an intensely studied tripartite mutualism with the fungus Leucoagaricus gongylophorus, which provides food to the ants, and with antibiotic-producing actinomycete bacteria. One hypothesis suggests that bacteria from the genus Pseudonocardia are the sole, co-evolved mutualists of attine ants and are transmitted vertically by the queens. A recent study identified a Pseudonocardia-produced antifungal, named dentigerumycin, associated with the lower attine Apterostigma dentigerum consistent with the idea that co-evolved Pseudonocardia make novel antibiotics. An alternative possibility is that attine ants sample actinomycete bacteria from the soil, selecting and maintaining those species that make useful antibiotics. Consistent with this idea, a Streptomyces species associated with the higher attine Acromyrmex octospinosus was recently shown to produce the well-known antifungal candicidin. Candicidin production is widespread in environmental isolates of Streptomyces, so this could either be an environmental contaminant or evidence of recruitment of useful actinomycetes from the environment. It should be noted that the two possibilities for actinomycete acquisition are not necessarily mutually exclusive.ResultsIn order to test these possibilities we isolated bacteria from a geographically distinct population of A. octospinosus and identified a candicidin-producing Streptomyces species, which suggests that they are common mutualists of attine ants, most probably recruited from the environment. We also identified a Pseudonocardia species in the same ant colony that produces an unusual polyene antifungal, providing evidence for co-evolution of Pseudonocardia with A. octospinosus.ConclusionsOur results show that a combination of co-evolution and environmental sampling results in the diversity of actinomycete symbionts and antibiotics associated with attine ants.","A mixed community of actinomycetes produce multiple antibiotics for the fungus farming ant Acromyrmex octospinosus. BackgroundAttine ants live in an intensely studied tripartite mutualism with the fungus Leucoagaricus gongylophorus, which provides food to the ants, and with antibiotic-producing actinomycete bacteria. One hypothesis suggests that bacteria from the genus Pseudonocardia are the sole, co-evolved mutualists of attine ants and are transmitted vertically by the queens. A recent study identified a Pseudonocardia-produced antifungal, named dentigerumycin, associated with the lower attine Apterostigma dentigerum consistent with the idea that co-evolved Pseudonocardia make novel antibiotics. An alternative possibility is that attine ants sample actinomycete bacteria from the soil, selecting and maintaining those species that make useful antibiotics. Consistent with this idea, a Streptomyces species associated with the higher attine Acromyrmex octospinosus was recently shown to produce the well-known antifungal candicidin. Candicidin production is widespread in environmental isolates of Streptomyces, so this could either be an environmental contaminant or evidence of recruitment of useful actinomycetes from the environment. It should be noted that the two possibilities for actinomycete acquisition are not necessarily mutually exclusive.ResultsIn order to test these possibilities we isolated bacteria from a geographically distinct population of A. octospinosus and identified a candicidin-producing Streptomyces species, which suggests that they are common mutualists of attine ants, most probably recruited from the environment. We also identified a Pseudonocardia species in the same ant colony that produces an unusual polyene antifungal, providing evidence for co-evolution of Pseudonocardia with A. octospinosus.ConclusionsOur results show that a combination of co-evolution and environmental sampling results in the diversity of actinomycete symbionts and antibiotics associated with attine ants."
734,10.1080/08927014.1998.9522865,['Ethology Ecology & Evolution'],https://www.tandfonline.com/doi/abs/10.1080/08927014.1998.9522865,Physiological ecology of nest construction and protein flow in pre-emergence colonies of Polistes chinensis (Hymenoptera Vespidae): effects of rainfall and microclimates,"The amount of oral secretion, which mostly consists of proteinaceous materials, used for the construction and maintenance of nests by foundresses of Polistes chinensis was analysed in 95 field nests (1994–1996). The amounts always exceeded 50% of mean percent secretion to total the dry nest weights, and it was greater in nests built at sites exposed to direct rainfall than in those at sheltered sites. Further, exposed nests built in 1995 (a rainy year) were much smaller than those of 1994 and 1996, and the amount of secretion in that year was much greater than in the other years. The nitrogen content of adult workers, immatures, those left inside cells and the oral secretion in nests of 1996 showed that 10–20% of total protein resources brought in during the founding phase may be devoted to producing the secretion. The results suggest that the foundresses may regulate the amounts of oral secretion used for such purposes in response to environmental conditions.","Physiological ecology of nest construction and protein flow in pre-emergence colonies of Polistes chinensis (Hymenoptera Vespidae): effects of rainfall and microclimates. The amount of oral secretion, which mostly consists of proteinaceous materials, used for the construction and maintenance of nests by foundresses of Polistes chinensis was analysed in 95 field nests (1994–1996). The amounts always exceeded 50% of mean percent secretion to total the dry nest weights, and it was greater in nests built at sites exposed to direct rainfall than in those at sheltered sites. Further, exposed nests built in 1995 (a rainy year) were much smaller than those of 1994 and 1996, and the amount of secretion in that year was much greater than in the other years. The nitrogen content of adult workers, immatures, those left inside cells and the oral secretion in nests of 1996 showed that 10–20% of total protein resources brought in during the founding phase may be devoted to producing the secretion. The results suggest that the foundresses may regulate the amounts of oral secretion used for such purposes in response to environmental conditions."
736,10.1890/0012-9658(2001)082[1720:ESOALV]2.0.CO;2,"['Ecology', 'The Journal of Ecology']",https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658%282001%29082%5B1720%3AESOALV%5D2.0.CO%3B2,EVOLUTIONARY SIGNIFICANCE OF AWN LENGTH VARIATION IN A CLONAL GRASS OF FIRE-PRONE SAVANNAS,"We investigated the selective advantage of continuous variation of awn length in the clonal grass Hyparrhenia diplandra (Poaceae) in a West African tropical savanna (Ivory Coast) that burns every year. This species is apomictic, so all seeds produced by one mother plant have the same genotype. H. diplandra produces diaspores with a hygroscopic awn whose length varies within and among plants. In other grass species, awns play a significant role in secondary dispersal on the ground and in seed burial. Using an experimental approach, we quantified (1) the environmental and genetic components of awn length variation, (2) the influence of awn length variation on seed burial depth, (3) the effect of awn length on seed germination and seedling survival rates in burned and unburned plots, and (4) the potential role of fire intensity in selecting diaspores with different awn lengths. Awn length varied from 35 to 70 mm and was highly heritable (h2 = 0.63). Variation within individuals was not related to flowering p...","EVOLUTIONARY SIGNIFICANCE OF AWN LENGTH VARIATION IN A CLONAL GRASS OF FIRE-PRONE SAVANNAS. We investigated the selective advantage of continuous variation of awn length in the clonal grass Hyparrhenia diplandra (Poaceae) in a West African tropical savanna (Ivory Coast) that burns every year. This species is apomictic, so all seeds produced by one mother plant have the same genotype. H. diplandra produces diaspores with a hygroscopic awn whose length varies within and among plants. In other grass species, awns play a significant role in secondary dispersal on the ground and in seed burial. Using an experimental approach, we quantified (1) the environmental and genetic components of awn length variation, (2) the influence of awn length variation on seed burial depth, (3) the effect of awn length on seed germination and seedling survival rates in burned and unburned plots, and (4) the potential role of fire intensity in selecting diaspores with different awn lengths. Awn length varied from 35 to 70 mm and was highly heritable (h2 = 0.63). Variation within individuals was not related to flowering p..."
737,10.1006/ANBE.2000.1542,['Animal Behaviour'],https://www.sciencedirect.com/science/article/abs/pii/S0003347200915422?via%3Dihub,Individually recognizable scent marks on flowers made by a solitary bee,"The marking of flowers with ephemeral scent is an underappreciated but vital element in the foraging behaviour of social bees. Using observational and experimental data, we tested whether a solitary bee (female Anthophora plumipes) uses scent marking while foraging on flowers of Cerinthe major in Portugal. Females used scent marks with at least two components that differed in their volatility and, furthermore, recognized the marks of different individuals. A very short-term component (<3 min) was attractive, resulting in the observed high level of immediate revisits: this component appeared to be adjusted according to the foraging needs of the moment. A longer-term component (<30 min) was initially repellent and matched the rate of nectar renewal; it, or the response to it, also appeared to be adjusted to the perceived level of nectar reward. There may be even longer-term effects associated with the specific foraging areas of individual bees. Observed differences in the way in which individuals responded to scent marks indicate that they may play a role as part of a dominance or exclusion mechanism among females. Copyright 2001 The Association for the Study of Animal Behaviour.","Individually recognizable scent marks on flowers made by a solitary bee. The marking of flowers with ephemeral scent is an underappreciated but vital element in the foraging behaviour of social bees. Using observational and experimental data, we tested whether a solitary bee (female Anthophora plumipes) uses scent marking while foraging on flowers of Cerinthe major in Portugal. Females used scent marks with at least two components that differed in their volatility and, furthermore, recognized the marks of different individuals. A very short-term component (<3 min) was attractive, resulting in the observed high level of immediate revisits: this component appeared to be adjusted according to the foraging needs of the moment. A longer-term component (<30 min) was initially repellent and matched the rate of nectar renewal; it, or the response to it, also appeared to be adjusted to the perceived level of nectar reward. There may be even longer-term effects associated with the specific foraging areas of individual bees. Observed differences in the way in which individuals responded to scent marks indicate that they may play a role as part of a dominance or exclusion mechanism among females. Copyright 2001 The Association for the Study of Animal Behaviour."
738,10.1038/NATURE09686,"['Materials Today', 'Nature']",https://www.nature.com/articles/nature09686,Nanoscale chemical tomography of buried organic–inorganic interfaces in the chiton tooth,"Biological organisms possess an unparalleled ability to control the structure and properties of mineralized tissues. They are able, for example, to guide the formation of smoothly curving single crystals or tough, lightweight, self-repairing skeletal elements. In many biominerals, an organic matrix interacts with the mineral as it forms, controls its morphology and polymorph, and is occluded during mineralization. The remarkable functional properties of the resulting composites—such as outstanding fracture toughness and wear resistance—can be attributed to buried organic–inorganic interfaces at multiple hierarchical levels. Analysing and controlling such interfaces at the nanometre length scale is critical also in emerging organic electronic and photovoltaic hybrid materials. However, elucidating the structural and chemical complexity of buried organic–inorganic interfaces presents a challenge to state-of-the-art imaging techniques. Here we show that pulsed-laser atom-probe tomography reveals three-dimensional chemical maps of organic fibres with a diameter of 5–10 nm in the surrounding nano-crystalline magnetite (Fe3O4) mineral in the tooth of a marine mollusc, the chiton Chaetopleura apiculata. Remarkably, most fibres co-localize with either sodium or magnesium. Furthermore, clustering of these cations in the fibre indicates a structural level of hierarchy previously undetected. Our results demonstrate that in the chiton tooth, individual organic fibres have different chemical compositions, and therefore probably different functional roles in controlling fibre formation and matrix–mineral interactions. Atom-probe tomography is able to detect this chemical/structural heterogeneity by virtue of its high three-dimensional spatial resolution and sensitivity across the periodic table. We anticipate that the quantitative analysis and visualization of nanometre-scale interfaces by laser-pulsed atom-probe tomography will contribute greatly to our understanding not only of biominerals (such as bone, dentine and enamel), but also of synthetic organic–inorganic composites.","Nanoscale chemical tomography of buried organic–inorganic interfaces in the chiton tooth. Biological organisms possess an unparalleled ability to control the structure and properties of mineralized tissues. They are able, for example, to guide the formation of smoothly curving single crystals or tough, lightweight, self-repairing skeletal elements. In many biominerals, an organic matrix interacts with the mineral as it forms, controls its morphology and polymorph, and is occluded during mineralization. The remarkable functional properties of the resulting composites—such as outstanding fracture toughness and wear resistance—can be attributed to buried organic–inorganic interfaces at multiple hierarchical levels. Analysing and controlling such interfaces at the nanometre length scale is critical also in emerging organic electronic and photovoltaic hybrid materials. However, elucidating the structural and chemical complexity of buried organic–inorganic interfaces presents a challenge to state-of-the-art imaging techniques. Here we show that pulsed-laser atom-probe tomography reveals three-dimensional chemical maps of organic fibres with a diameter of 5–10 nm in the surrounding nano-crystalline magnetite (Fe3O4) mineral in the tooth of a marine mollusc, the chiton Chaetopleura apiculata. Remarkably, most fibres co-localize with either sodium or magnesium. Furthermore, clustering of these cations in the fibre indicates a structural level of hierarchy previously undetected. Our results demonstrate that in the chiton tooth, individual organic fibres have different chemical compositions, and therefore probably different functional roles in controlling fibre formation and matrix–mineral interactions. Atom-probe tomography is able to detect this chemical/structural heterogeneity by virtue of its high three-dimensional spatial resolution and sensitivity across the periodic table. We anticipate that the quantitative analysis and visualization of nanometre-scale interfaces by laser-pulsed atom-probe tomography will contribute greatly to our understanding not only of biominerals (such as bone, dentine and enamel), but also of synthetic organic–inorganic composites."
739,10.1242/JEB.01312,['The Journal of Experimental Biology'],https://jeb.biologists.org/content/207/26/4633,Cold-stable eye lens crystallins of the Antarctic nototheniid toothfish Dissostichus mawsoni Norman,"SUMMARY The eye lenses of the Antarctic nototheniid fishes that inhabit the perennially freezing Antarctic seawater are transparent at –2°C, whereas the cold-sensitive mammalian and tropical fish lenses display cold-induced cataract at 20°C and 7°C, respectively. No cold-cataract occurs in the giant Antarctic toothfish Dissostichus mawsoni lens when cooled to temperatures as low as –12°C, indicating highly cold-stable lens proteins. To investigate this cold stability, we characterised the lens crystallin proteins of the Antarctic toothfish, in parallel with those of the sub-tropical bigeye tuna Thunnus obesus and the endothermic cow Bos taurus, representing three disparate thermal climes (–2°C, 18°C and 37°C, respectively). Sizing chromatography resolved their lens crystallins into three groups,α /βH, β and γ, with γ crystallins being the most abundant (>40%) lens proteins in fish, in contrast to the cow lens where they comprise only 19%. The upper thermal stability of these crystallin components correlated with the body temperature of the species. In vitro chaperone assays showed that fish α crystallin can protect same-species γ crystallins from heat denaturation, as well as lysozyme from DTT-induced unfolding, and therefore are small Heat Shock Proteins (sHSP) like their mammalian counterparts. Dynamic light scattering measured an increase in size of αγ crystallin mixtures upon heating, which supports formation of the αγ complex as an integral part of the chaperone process. Surprisingly, in cross-species chaperone assays, tunaα crystallins only partly protected toothfish γ crystallins, while cow α crystallins completely failed to protect, indicating partial and no αγ interaction, respectively. Toothfish γ was likely to be the component that failed to interact, as the supernatant from a cowα plus toothfish γ incubation could chaperone cow γ crystallins in a subsequent heat incubation, indicating the presence of uncomplexed cow α. This suggests that the inability of toothfish γ crystallins to fully complex with tuna α, and not at all with the cowα crystallins, may have its basis in adaptive changes in the protein that relate to the extreme cold-stability of the toothfish lens.","Cold-stable eye lens crystallins of the Antarctic nototheniid toothfish Dissostichus mawsoni Norman. SUMMARY The eye lenses of the Antarctic nototheniid fishes that inhabit the perennially freezing Antarctic seawater are transparent at –2°C, whereas the cold-sensitive mammalian and tropical fish lenses display cold-induced cataract at 20°C and 7°C, respectively. No cold-cataract occurs in the giant Antarctic toothfish Dissostichus mawsoni lens when cooled to temperatures as low as –12°C, indicating highly cold-stable lens proteins. To investigate this cold stability, we characterised the lens crystallin proteins of the Antarctic toothfish, in parallel with those of the sub-tropical bigeye tuna Thunnus obesus and the endothermic cow Bos taurus, representing three disparate thermal climes (–2°C, 18°C and 37°C, respectively). Sizing chromatography resolved their lens crystallins into three groups,α /βH, β and γ, with γ crystallins being the most abundant (>40%) lens proteins in fish, in contrast to the cow lens where they comprise only 19%. The upper thermal stability of these crystallin components correlated with the body temperature of the species. In vitro chaperone assays showed that fish α crystallin can protect same-species γ crystallins from heat denaturation, as well as lysozyme from DTT-induced unfolding, and therefore are small Heat Shock Proteins (sHSP) like their mammalian counterparts. Dynamic light scattering measured an increase in size of αγ crystallin mixtures upon heating, which supports formation of the αγ complex as an integral part of the chaperone process. Surprisingly, in cross-species chaperone assays, tunaα crystallins only partly protected toothfish γ crystallins, while cow α crystallins completely failed to protect, indicating partial and no αγ interaction, respectively. Toothfish γ was likely to be the component that failed to interact, as the supernatant from a cowα plus toothfish γ incubation could chaperone cow γ crystallins in a subsequent heat incubation, indicating the presence of uncomplexed cow α. This suggests that the inability of toothfish γ crystallins to fully complex with tuna α, and not at all with the cowα crystallins, may have its basis in adaptive changes in the protein that relate to the extreme cold-stability of the toothfish lens."
740,10.1016/J.CUB.2008.11.061,"['The Hidden Powers of Animals: Uncovering the Secrets of Nature', 'Current Biology']",https://www.cell.com/current-biology/fulltext/S0960-9822(08)01621-7?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0960982208016217%3Fshowall%3Dtrue,A Novel Vertebrate Eye Using Both Refractive and Reflective Optics,"Sunlight is attenuated rapidly in the ocean, resulting in little visually useful light reaching deeper than approximately 1000 m in even the clearest water. To maximize sensitivity to the relatively brighter downwelling sunlight, to view the silhouette of animals above them, and to increase the binocular overlap of their eyes, many mesopelagic animals have developed upward-pointing tubular eyes. However, these sacrifice the ability to detect bioluminescent and reflective objects in other directions. Thus, some mesopelagic fish with tubular eyes extend their visual fields laterally and/or ventrally by lensless ocular diverticula, which are thought to provide unfocused images, allowing only simple detection of objects, with little spatial resolution. Here, we show that a medial mirror within the ventrally facing ocular diverticulum of the spookfish, Dolichopteryx longipes, consisting of a multilayer stack derived from a retinal tapetum, is used to reflect light onto a lateral retina. The reflective plates are not orientated parallel to the surface of the mirror. Instead, plate angles change progressively around the mirror, and computer modeling indicates that this provides a well-focused image. This is the first report of an ocular image being formed in a vertebrate eye by a mirror.","A Novel Vertebrate Eye Using Both Refractive and Reflective Optics. Sunlight is attenuated rapidly in the ocean, resulting in little visually useful light reaching deeper than approximately 1000 m in even the clearest water. To maximize sensitivity to the relatively brighter downwelling sunlight, to view the silhouette of animals above them, and to increase the binocular overlap of their eyes, many mesopelagic animals have developed upward-pointing tubular eyes. However, these sacrifice the ability to detect bioluminescent and reflective objects in other directions. Thus, some mesopelagic fish with tubular eyes extend their visual fields laterally and/or ventrally by lensless ocular diverticula, which are thought to provide unfocused images, allowing only simple detection of objects, with little spatial resolution. Here, we show that a medial mirror within the ventrally facing ocular diverticulum of the spookfish, Dolichopteryx longipes, consisting of a multilayer stack derived from a retinal tapetum, is used to reflect light onto a lateral retina. The reflective plates are not orientated parallel to the surface of the mirror. Instead, plate angles change progressively around the mirror, and computer modeling indicates that this provides a well-focused image. This is the first report of an ocular image being formed in a vertebrate eye by a mirror."
741,10.1126/SCIENCE.291.5510.1884,"['Seed Science Research', 'Science']",https://science.sciencemag.org/content/291/5510/1884,Patience Yields Secrets of Seed Longevity,"BOTANYHow long can a seed survive in the dark, cold ground, yet still burst into life when blessed by sun or rain? A pioneering experiment begun over a century ago to answer this question has become the world's longest running seed viability experiment. Along the way, it has inspired scientists in a growing number of fields worldwide to explore the mystery of seed longevity.","Patience Yields Secrets of Seed Longevity. BOTANYHow long can a seed survive in the dark, cold ground, yet still burst into life when blessed by sun or rain? A pioneering experiment begun over a century ago to answer this question has become the world's longest running seed viability experiment. Along the way, it has inspired scientists in a growing number of fields worldwide to explore the mystery of seed longevity."
742,10.1007/978-1-4419-7162-3_19,['Reviews in Environmental Science and Bio\\/technology'],https://www.semanticscholar.org/paper/Arsenic-hyperaccumulating-ferns-and-their-to-of-Rathinasabapathi-Ma/36f64296e760af7924d99b00bd9554cf1bfe94ad,Arsenic Hyperaccumulator Fern Pteris vittata: Utilities for Arsenic Phytoremediation and Plant Biotechnology,"Arsenic is a toxic metalloid that is widespread in the environment due to both man-made and natural causes. Soils, food, and ground water contaminated with arsenic pose serious health risks to millions of people in different parts of the World. While engineering methods to remediate arsenic-contaminated environments are available, they are often prohibitively expensive and cumbersome. It was discovered about a decade ago that the Chinese brake fern (Pteris vittata) had an extraordinary ability to tolerate and hyperaccumulate arsenic, up to about 2% of dry weight in its fronds. This opened up new opportunities to develop the brake fern for a cost-effective green technology to remediate arsenic-contaminated environments. The objective of this review is to highlight some of the salient findings on this and related ferns regarding their arsenic tolerance and hyperaccumulation traits. Investigations have shown that arsenic hyperaccumulation in brake fern has evolved as a defense against herbivory. Research employing molecular biology tools have identified some of the key genes and proteins important for arsenic metabolism in this species including genes for arsenic-induced oxidative stress. Comparative biochemistry of how organisms adapt to arsenic suggests that many other fern genes related to arsenic transport and metabolism are yet to be characterized in this fern. Our research indicates that brake fern could be a source of genes that could inform us about how plants adapt to abiotic stress factors such as high temperature stress and drought that have oxidative stress as a component. Some of these genes can be expected to be valuable for improving crops for increased tolerance to stress.","Arsenic Hyperaccumulator Fern Pteris vittata: Utilities for Arsenic Phytoremediation and Plant Biotechnology. Arsenic is a toxic metalloid that is widespread in the environment due to both man-made and natural causes. Soils, food, and ground water contaminated with arsenic pose serious health risks to millions of people in different parts of the World. While engineering methods to remediate arsenic-contaminated environments are available, they are often prohibitively expensive and cumbersome. It was discovered about a decade ago that the Chinese brake fern (Pteris vittata) had an extraordinary ability to tolerate and hyperaccumulate arsenic, up to about 2% of dry weight in its fronds. This opened up new opportunities to develop the brake fern for a cost-effective green technology to remediate arsenic-contaminated environments. The objective of this review is to highlight some of the salient findings on this and related ferns regarding their arsenic tolerance and hyperaccumulation traits. Investigations have shown that arsenic hyperaccumulation in brake fern has evolved as a defense against herbivory. Research employing molecular biology tools have identified some of the key genes and proteins important for arsenic metabolism in this species including genes for arsenic-induced oxidative stress. Comparative biochemistry of how organisms adapt to arsenic suggests that many other fern genes related to arsenic transport and metabolism are yet to be characterized in this fern. Our research indicates that brake fern could be a source of genes that could inform us about how plants adapt to abiotic stress factors such as high temperature stress and drought that have oxidative stress as a component. Some of these genes can be expected to be valuable for improving crops for increased tolerance to stress."
743,10.1086/648065,['American Naturalist'],https://www.journals.uchicago.edu/doi/10.1086/648065,An Intertidal Sea Star Adjusts Thermal Inertia to Avoid Extreme Body Temperatures,"The body temperature of ectotherms is influenced by the interaction of abiotic conditions, morphology, and behavior. Although organisms living in different thermal habitats may exhibit morphological plasticity or move from unfavorable locations, there are few examples of animals adjusting their thermal properties in response to short‐term changes in local conditions. Here, we show that the intertidal sea star Pisaster ochraceus modulates its thermal inertia in response to prior thermal exposure. After exposure to high body temperature at low tide, sea stars increase the amount of colder‐than‐air fluid in their coelomic cavity when submerged during high tide, resulting in a lower body temperature during the subsequent low tide. Moreover, this buffering capacity is more effective when seawater is cold during the previous high tide. This ability to modify the volume of coelomic fluid provides sea stars with a novel thermoregulatory “backup” when faced with prolonged exposure to elevated aerial temperatures.","An Intertidal Sea Star Adjusts Thermal Inertia to Avoid Extreme Body Temperatures. The body temperature of ectotherms is influenced by the interaction of abiotic conditions, morphology, and behavior. Although organisms living in different thermal habitats may exhibit morphological plasticity or move from unfavorable locations, there are few examples of animals adjusting their thermal properties in response to short‐term changes in local conditions. Here, we show that the intertidal sea star Pisaster ochraceus modulates its thermal inertia in response to prior thermal exposure. After exposure to high body temperature at low tide, sea stars increase the amount of colder‐than‐air fluid in their coelomic cavity when submerged during high tide, resulting in a lower body temperature during the subsequent low tide. Moreover, this buffering capacity is more effective when seawater is cold during the previous high tide. This ability to modify the volume of coelomic fluid provides sea stars with a novel thermoregulatory “backup” when faced with prolonged exposure to elevated aerial temperatures."
744,10.1016/S1672-6529(11)60014-0,['Journal of Bionic Engineering'],https://link.springer.com/article/10.1016%2FS1672-6529%2811%2960014-0,"Investigation of microstructure, natural frequencies and vibration modes of dragonfly wing","In the present work, a thorough investigation on the microstructural and morphological aspects of dragonfly wings was carried out using scanning electron microscope. Then, based on this study and the previous reports, a precise three-dimensional numerical model was developed and natural frequencies and vibration modes of dragonfly forewing were determined by finite element method. The results shown that dragonfly wings are made of a series of adaptive materials, which form a very complex composite structure. This bio-composite fabrication has some unique features and potential benefits. Furthermore, the numerical results show that the first natural frequency of dragonfly wings is about 168 Hz and bending is the predominant deformation mode in this stage. The accuracy of the present analysis is verified by comparison of calculated results with experimental data. This paper may be helpful for micro aerial vehicle design concerning dynamic response.","Investigation of microstructure, natural frequencies and vibration modes of dragonfly wing. In the present work, a thorough investigation on the microstructural and morphological aspects of dragonfly wings was carried out using scanning electron microscope. Then, based on this study and the previous reports, a precise three-dimensional numerical model was developed and natural frequencies and vibration modes of dragonfly forewing were determined by finite element method. The results shown that dragonfly wings are made of a series of adaptive materials, which form a very complex composite structure. This bio-composite fabrication has some unique features and potential benefits. Furthermore, the numerical results show that the first natural frequency of dragonfly wings is about 168 Hz and bending is the predominant deformation mode in this stage. The accuracy of the present analysis is verified by comparison of calculated results with experimental data. This paper may be helpful for micro aerial vehicle design concerning dynamic response."
745,10.1146/ANNUREV.FLUID.36.050802.121940,"['Proceedings of the National Academy of Sciences of the United States of America', 'The Journal of Experimental Biology', 'Physiological and Biochemical Zoology', 'Annual Review of Fluid Mechanics']",https://www.annualreviews.org/doi/abs/10.1146/annurev.fluid.36.050802.121940,DISSECTING INSECT FLIGHT,"▪ Abstract “What force does an insect wing generate?” Finding answers to this enduring question is an essential step toward our understanding of interactions of moving objects with fluids that enable most living species such as insects, birds, and fish to travel efficiently and us to follow similar suit with sails, oars, and airfoils. We give a brief history of research in insect flight and discuss recent findings in unsteady aerodynamics of flapping flight at intermediate range Reynolds numbers (10–104). In particular, we examine the unsteady mechanisms in uniform and accelerated motions, forward and hovering flight, as well as passive flight of free-falling objects. The results obtained by “taking the insects apart” helped us to resolve previous puzzles about the force estimates in hovering insects, to ellucidate basic mechanisms essential to flapping flight, and to gain insights about the efficieny of flight.","DISSECTING INSECT FLIGHT. ▪ Abstract “What force does an insect wing generate?” Finding answers to this enduring question is an essential step toward our understanding of interactions of moving objects with fluids that enable most living species such as insects, birds, and fish to travel efficiently and us to follow similar suit with sails, oars, and airfoils. We give a brief history of research in insect flight and discuss recent findings in unsteady aerodynamics of flapping flight at intermediate range Reynolds numbers (10–104). In particular, we examine the unsteady mechanisms in uniform and accelerated motions, forward and hovering flight, as well as passive flight of free-falling objects. The results obtained by “taking the insects apart” helped us to resolve previous puzzles about the force estimates in hovering insects, to ellucidate basic mechanisms essential to flapping flight, and to gain insights about the efficieny of flight."
